140,12,1412,489,-1,-1,-1,-1
140,13,695,1079,-1,-1,-1,-1
140,14,792,1080,-1,-1,-1,-1
140,15,1122,1079,-1,-1,-1,-1
140,16,857,1078,-1,-1,-1,-1
140,17,1231,1076,-1,-1,-1,-1
140,18,908,1068,-1,-1,-1,-1
140,19,957,1036,-1,-1,-1,-1
140,20,1003,1003,-1,-1,-1,-1
140,21,1326,1078,-1,-1,-1,-1
140,22,1048,970,-1,-1,-1,-1
140,23,1090,938,-1,-1,-1,-1
141,8,1290,536,-1,-1,-1,-1
141,11,1469,550,-1,-1,-1,-1
141,12,1412,489,-1,-1,-1,-1
141,13,695,1079,-1,-1,-1,-1
141,14,792,1080,-1,-1,-1,-1
141,15,1122,1079,-1,-1,-1,-1
141,16,857,1078,-1,-1,-1,-1
141,17,1232,1076,-1,-1,-1,-1
141,18,908,1068,-1,-1,-1,-1
141,19,957,1036,-1,-1,-1,-1
141,20,1003,1003,-1,-1,-1,-1
141,21,1326,1078,-1,-1,-1,-1
141,22,1048,970,-1,-1,-1,-1
141,23,1120,918,-1,-1,-1,-1
141,24,1370,1050,-1,-1,-1,-1
142,8,1290,536,-1,-1,-1,-1
142,11,1469,550,-1,-1,-1,-1
142,12,1412,489,-1,-1,-1,-1
142,13,695,1079,-1,-1,-1,-1
142,14,792,1080,-1,-1,-1,-1
142,15,1122,1079,-1,-1,-1,-1
142,16,857,1078,-1,-1,-1,-1
142,17,1232,1076,-1,-1,-1,-1
142,18,908,1068,-1,-1,-1,-1
142,19,957,1036,-1,-1,-1,-1
142,20,1003,1003,-1,-1,-1,-1
142,21,1326,1078,-1,-1,-1,-1
142,22,1048,970,-1,-1,-1,-1
142,23,1120,918,-1,-1,-1,-1
142,24,1396,1021,-1,-1,-1,-1
142,25,1161,888,-1,-1,-1,-1
143,8,1290,536,-1,-1,-1,-1
143,11,1469,550,-1,-1,-1,-1
143,12,1412,489,-1,-1,-1,-1
143,14,792,1080,-1,-1,-1,-1
143,15,1122,1079,-1,-1,-1,-1
143,16,857,1078,-1,-1,-1,-1
143,17,1232,1076,-1,-1,-1,-1
143,18,908,1068,-1,-1,-1,-1
143,19,957,1036,-1,-1,-1,-1
143,20,1003,1003,-1,-1,-1,-1
143,21,1327,1078,-1,-1,-1,-1
